2024-07-03 08:59:38,257 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: log_artifact
2024-07-03 08:59:38,261 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: pause
2024-07-03 08:59:38,261 INFO    HandlerThread:6000 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-07-03 08:59:38,261 INFO    HandlerThread:6000 [system_monitor.py:finish():203] Stopping system monitor
2024-07-03 08:59:38,261 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-03 08:59:38,261 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-03 08:59:38,261 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-03 08:59:38,262 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined cpu monitor
2024-07-03 08:59:38,262 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined disk monitor
2024-07-03 08:59:38,271 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined gpu monitor
2024-07-03 08:59:38,271 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined memory monitor
2024-07-03 08:59:38,271 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined network monitor
2024-07-03 08:59:38,646 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:38,776 INFO    SenderThread:6000 [sender.py:send_request_log_artifact():1518] logged artifact train_annotations - {'id': 'QXJ0aWZhY3Q6OTM4NzYwNDY3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzOTg0MzU4Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTM4NzYwNDY3', 'versionIndex': 0}}}
2024-07-03 08:59:38,776 DEBUG   SenderThread:6000 [sender.py:send_request():406] send_request: log_artifact
2024-07-03 08:59:39,067 INFO    SenderThread:6000 [sender.py:send_request_log_artifact():1518] logged artifact test_annotations - {'id': 'QXJ0aWZhY3Q6OTM4NzYwNjA5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzOTg0MzcxNQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTM4NzYwNjA5', 'versionIndex': 0}}}
2024-07-03 08:59:39,646 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:40,646 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:40,975 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: resume
2024-07-03 08:59:40,975 INFO    HandlerThread:6000 [handler.py:handle_request_resume():715] starting system metrics thread
2024-07-03 08:59:40,975 INFO    HandlerThread:6000 [system_monitor.py:start():194] Starting system monitor
2024-07-03 08:59:40,975 INFO    SystemMonitor:6000 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-03 08:59:40,976 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started cpu monitoring
2024-07-03 08:59:40,976 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started disk monitoring
2024-07-03 08:59:40,977 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started gpu monitoring
2024-07-03 08:59:40,978 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started memory monitoring
2024-07-03 08:59:40,978 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started network monitoring
2024-07-03 08:59:41,016 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: pause
2024-07-03 08:59:41,016 INFO    HandlerThread:6000 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-07-03 08:59:41,016 INFO    HandlerThread:6000 [system_monitor.py:finish():203] Stopping system monitor
2024-07-03 08:59:41,017 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined cpu monitor
2024-07-03 08:59:41,017 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined disk monitor
2024-07-03 08:59:41,017 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-03 08:59:41,017 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-03 08:59:41,017 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-03 08:59:41,026 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined gpu monitor
2024-07-03 08:59:41,026 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined memory monitor
2024-07-03 08:59:41,026 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined network monitor
2024-07-03 08:59:41,027 DEBUG   SenderThread:6000 [sender.py:send():379] send: stats
2024-07-03 08:59:41,646 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:42,646 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:43,646 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: status_report
2024-07-03 08:59:43,647 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:44,546 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: resume
2024-07-03 08:59:44,547 INFO    HandlerThread:6000 [handler.py:handle_request_resume():715] starting system metrics thread
2024-07-03 08:59:44,547 INFO    HandlerThread:6000 [system_monitor.py:start():194] Starting system monitor
2024-07-03 08:59:44,547 INFO    SystemMonitor:6000 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-03 08:59:44,547 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started cpu monitoring
2024-07-03 08:59:44,548 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started disk monitoring
2024-07-03 08:59:44,548 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started gpu monitoring
2024-07-03 08:59:44,549 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started memory monitoring
2024-07-03 08:59:44,550 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started network monitoring
2024-07-03 08:59:44,587 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: pause
2024-07-03 08:59:44,587 INFO    HandlerThread:6000 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-07-03 08:59:44,587 INFO    HandlerThread:6000 [system_monitor.py:finish():203] Stopping system monitor
2024-07-03 08:59:44,587 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-03 08:59:44,588 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined cpu monitor
2024-07-03 08:59:44,588 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-03 08:59:44,588 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined disk monitor
2024-07-03 08:59:44,588 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-03 08:59:44,595 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined gpu monitor
2024-07-03 08:59:44,595 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined memory monitor
2024-07-03 08:59:44,596 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined network monitor
2024-07-03 08:59:44,596 DEBUG   SenderThread:6000 [sender.py:send():379] send: stats
2024-07-03 08:59:44,647 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:45,548 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: resume
2024-07-03 08:59:45,548 INFO    HandlerThread:6000 [handler.py:handle_request_resume():715] starting system metrics thread
2024-07-03 08:59:45,548 INFO    HandlerThread:6000 [system_monitor.py:start():194] Starting system monitor
2024-07-03 08:59:45,549 INFO    SystemMonitor:6000 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-03 08:59:45,549 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started cpu monitoring
